,lightgbm_clf_baseline,lightgbm_reg_baseline,lightgbm_ranker
2024-09-11,-0.07569907390798401,0.11162000595010439,-0.071319918054138
2024-09-12,-0.04285644671445975,0.15671648568968308,-0.05453902307943412
2024-09-13,-0.05062756548344404,0.1718907262612731,-0.029506323918894538
2024-09-18,-0.05646111802264204,0.14534047407261055,-0.023286868430725645
2024-09-19,-0.07647503776023555,0.13674443742485518,-0.05417764211557262
2024-09-20,-0.04977446804524265,0.17517014357848637,0.013690285459138482
2024-09-23,-0.037873389367797536,0.20527545457970064,0.010143556057166894
2024-09-24,-0.03812183064999767,0.2721868127073453,-0.05298583298752424
2024-09-25,-0.039457276352969826,0.26558380545169247,-0.056146327474604664
2024-09-26,-0.024447268005765438,0.2875760833618023,-0.03261989629038003
2024-09-27,0.01349996897405304,0.291467754227936,0.021140651921300473
2024-09-30,-0.00869334040717074,0.1347157356621976,0.029578315716899152
2024-10-08,-0.0008951364060508542,0.024651085481029636,0.07490375238611807
2024-10-09,0.06918847540423197,0.0654459705180489,0.1088390936071451
2024-10-10,0.06432009322504997,0.18940478371153113,0.06679024063268309
2024-10-11,0.0503438360247985,0.2050873305630574,0.044453292543650096
2024-10-14,0.03093470114472446,0.23848014926081063,0.0019139803588559708
2024-10-15,0.028185000826788854,0.24077700398904214,0.00028513890387111694
2024-10-16,-0.01979573070532339,0.21865638217975794,-0.020575350826820403
2024-10-17,-0.0029306317897973295,0.21023583736297194,0.016805331204300153
2024-10-18,0.06663507614821697,0.17557996283672214,0.07360921606743777
2024-10-21,0.08080580904405435,0.07248345458552877,0.12195400973390529
2024-10-22,0.0550885882754849,0.1232528350852805,0.07924410936235422
2024-10-23,0.07826293877599835,0.15648584768698678,0.05449863929181085
2024-10-24,0.0428280923886794,0.15927216317981133,0.06295179194894825
2024-10-25,0.09956978394380016,0.0738580991256844,0.12350068702471496
2024-10-28,0.08559186190530947,0.08464827349810577,0.11497856714518566
2024-10-29,0.01735347110345792,-0.002605152071248179,0.07219064688054684
2024-10-30,0.04617583507347954,0.06676503406266415,0.0772702933659618
2024-10-31,0.02437032011428628,0.061450549993923326,0.07942841942714124
2024-11-01,-0.029811018262377722,0.07951617542444452,-0.024454143216113288
2024-11-04,-0.07711452289655593,0.05378058795634238,0.017691962308970795
2024-11-05,0.022578682442594922,0.03746384260435835,0.06732432742646159
2024-11-06,0.11601368806767283,-0.017090870983224753,0.039489052847755515
2024-11-07,0.07698591450586105,0.0433850618021738,-0.006031536040559097
2024-11-08,0.08471414849549327,-0.02814527535786546,0.028168579629647632
2024-11-11,0.21017053700652136,-0.06343500736078526,0.10023553872368511
2024-11-12,0.1480122002609227,-0.07698665980898506,0.08593894296860298
2024-11-13,0.12397431558995124,-0.012172533084283519,0.08277154460668745
2024-11-14,0.04510642843027735,-0.03868033470786769,0.02585743583118491
2024-11-15,0.1388311077310555,0.12492985910053893,-0.001801799605617105
2024-11-18,0.026197624390716573,0.22273451272074207,0.005671275254174109
2024-11-19,0.09605235134147629,0.16732835506750351,0.009181798652456242
2024-11-20,0.09231092495826716,0.13441000219569815,-0.004803232474962817
2024-11-21,0.036261434213255755,0.16495951553043764,-0.030719309841246458
2024-11-22,0.03975929155599581,0.17637665902113472,-0.04428140536144614
2024-11-25,0.10971121355790771,0.11544834748838338,-0.055518659711291406
2024-11-26,0.13972312861650676,0.11139494354525487,-0.04976312415542103
2024-11-27,0.09486798467519394,0.11043956323051296,-0.04012198782371113
2024-11-28,0.003457858757227221,0.09170075896975168,-0.04904253817205981
2024-11-29,0.1122813205569748,0.11974440573030709,0.01831843294762589
2024-12-02,0.14101116928639845,0.15877223161679827,-0.0008497760746440579
2024-12-03,0.12867949910746304,0.14157819136260477,0.026108573294928498
2024-12-04,0.12096347707221725,0.12257910697958985,0.049227457205545236
2024-12-05,0.18078299920807903,0.1036456061091524,0.056124017622763596
2024-12-06,0.23353511800227703,0.10174921509798192,0.06150207727814656
2024-12-09,0.21398098321745368,0.10184084672229309,0.026350927146619567
2024-12-10,0.2625062837479255,0.14170712608302916,0.03604311702984474
2024-12-11,0.1653776316470235,0.08933827510048814,0.03795979060351037
2024-12-12,0.19832598970373655,0.10416309263903424,0.061996393783766056
2024-12-13,0.153706434013331,0.05844883428882013,0.06496181057959236
2024-12-16,0.07781862493478942,0.026538529529366334,0.10029715016396878
2024-12-17,0.19586292840145234,0.009867543557521688,0.03189085063443893
2024-12-18,0.15204631409069128,0.025086705435160197,0.06901097636555868
2024-12-19,0.11431536596659989,0.03745907749517533,0.07570619581923148
