,lightgbm_clf_baseline,double_ensemble,lightgbm_ranker,lightgbm_reg_baseline
2025-02-20,0.06157298015676885,0.16882484629971883,0.10793877533060649,0.07529052669957818
2025-02-21,0.21254042882525603,0.3752817249038225,0.1418165854796507,0.216169234112977
2025-02-24,0.24988329597427839,0.3462989557220973,0.2402454318562138,0.3003032290287409
2025-02-25,0.2519534005283644,0.36911663208100187,0.22584742142446282,0.30414730862834705
2025-02-26,0.2754668955383679,0.40975678400758375,0.22760116575640005,0.3462402527951694
2025-02-27,0.3607917459414195,0.2586489371946537,0.17417272522146476,0.02218609962610093
2025-02-28,0.30132679581131483,0.21826325142976735,0.15250797250520887,0.04054262875696721
2025-03-03,0.2682324514824595,0.15524415464860097,0.09058302078157081,-0.00306597790060229
2025-03-04,0.2937310350882003,0.17570408745193355,0.1026819077779154,0.0040183756790825665
2025-03-05,0.32795943097703006,0.20949411451747152,0.11733883443635329,-5.106225283134798e-05
2025-03-06,0.3647226202217246,0.18970893851858964,0.11748077976594715,-0.0477945556942765
2025-03-07,0.3817628112862938,0.14826467211432398,0.16204016190635387,-0.07746832623146854
2025-03-10,0.41239820833827,0.17892319907788798,0.18683341361994113,-0.11265558424564459
2025-03-11,0.3393861069171717,0.13533269297416745,0.15953343393416647,-0.1112532099313787
2025-03-12,0.3368408021653489,0.13522253318163108,0.17356125940509257,-0.08671912726244171
2025-03-13,0.2980412491398505,0.09847813505942585,0.1290638839750853,-0.052805039199448844
2025-03-14,0.29108560605198136,0.1137763895898866,0.18109652607132343,-0.06557854450983105
2025-03-17,0.3024837462037263,0.11283468198013642,0.13807755243442504,-0.10633211484450386
2025-03-18,0.291298958211618,0.09825587766834053,0.09076943287691794,-0.11206408290939525
2025-03-19,0.2866045790338837,0.07776167279959209,0.06610757996815007,-0.1585219173524719
2025-03-20,0.26240305723940727,0.07136417174322,0.0756001390742818,-0.19641159201854805
2025-03-21,0.20559274548972428,0.018193861330113532,0.007784178027377733,-0.2261966536014184
2025-03-24,0.2529803648798446,0.07682417210595426,0.01469982441251392,-0.22113207039194036
2025-03-25,0.18623816639710813,0.04261121270868911,0.012928745797156256,-0.2152250143057871
2025-03-26,0.23563003388721143,0.06906237571833214,-0.002059122973926182,-0.2688245123210248
2025-03-27,0.22568509288540148,0.07988882102050465,-0.036035617190416064,-0.20395276039912955
2025-03-28,0.19970970761812004,0.032884875110313,0.015549728709818397,-0.20925014735812983
2025-03-31,0.17160549823793578,0.01530104996047015,0.010236339107734591,-0.189305161435889
2025-04-01,0.10893610634279877,-0.052827699790469,-0.047626729574300454,-0.1651852755580053
2025-04-02,0.05009091289385494,-0.06686766970174167,0.0012152989361446048,-0.11914150778710919
2025-04-03,0.0054183853719516175,-0.0813511616646971,0.030066415211670004,-0.1831875250771912
2025-04-07,-0.17251715832621253,-0.13577913840585376,-0.1480531126920329,0.057900715830972706
2025-04-08,-0.1177007670603525,-0.15648585872203583,-0.13940328169845562,0.06850711119721327
2025-04-09,-0.08063842522697562,-0.08541845900922244,-0.08853903444360715,0.10725995783423782
2025-04-10,-0.049661027978246355,-0.09379067666241757,-0.0460778597759174,0.013129133201116278
2025-04-11,-0.038960971236690733,-0.06730343568457593,-0.1028857661264103,0.034376309115875824
2025-04-14,-0.014307538619983302,-0.054598927638089996,-0.09450967722073837,-0.008747236223304406
2025-04-15,-0.054791684875924625,-0.10976688379015118,-0.11856598209711734,0.007898560387560722
2025-04-16,-0.036487809943557895,-0.08951111959582568,-0.10906445122901824,0.08971237241050566
2025-04-17,-0.026414213944713983,-0.10447047673787134,-0.09939714614263183,0.10568076801368997
2025-04-18,-0.032442765182880355,-0.12640315916072462,-0.11057256499886456,0.07060543643907181
2025-04-21,0.051422257335143065,-0.10595020772391504,-0.11122997056587319,0.02303852605323405
2025-04-22,0.004925586784663601,-0.11571721862038647,-0.11002988822157828,0.00908941949027238
2025-04-23,0.013962042659441823,-0.11152547086284033,-0.13431208864085428,-0.04122355318119847
2025-04-24,-0.006021404425237538,-0.06102787230934377,-0.1094123089863851,0.023927352612560977
2025-04-25,0.041315598026392696,-0.062071642874133755,0.029824589206840613,-0.011691204863237955
2025-04-28,0.03278041485427993,-0.07043815830377767,0.014749887676532195,0.09465900875138379
2025-04-29,0.08866083324831224,0.000224416257454759,0.039451333977124935,0.023673000628864706
2025-04-30,0.0951219543230896,0.0051826286044379275,0.025370074726952872,0.007198264254566733
2025-05-06,0.12257483737393436,0.047673598229984085,0.050352355437101204,0.005972058825554238
2025-05-07,0.04637320947434553,-0.0612805182762688,0.0007764321830682363,0.02366210693248655
2025-05-08,0.009192018114274999,-0.13479336224441563,-0.08336299513863082,-0.09935783425917438
2025-05-09,-0.07219564966923188,-0.15874371694208514,-0.07060505080639826,0.039527846157075525
2025-05-12,-0.043630425802158035,-0.12757452681285933,-0.07975405318207382,-0.06692326476074463
2025-05-13,-0.06566032901810984,-0.15887938616231,-0.0702019261323171,-0.02814554915366932
2025-05-14,-0.03658071514016039,-0.1532508326064929,-0.0663806251784075,-0.06551032339235845
2025-05-15,-0.06464109367170026,-0.17204274989191434,-0.07263760733117276,0.006373614040497791
2025-05-16,-0.0677476212695679,-0.1745513165330849,-0.07645604955576589,-0.03875658863964584
2025-05-19,-0.03676187593490401,-0.1733203432502463,-0.056933281654198246,0.02039210938296438
2025-05-20,-0.04320171008424095,-0.1500235798791116,-0.08468660555256675,-0.0296701639828953
2025-05-21,-0.012440183142858366,-0.11593726437842848,-0.05924935370813651,-0.020465544429469896
2025-05-22,-0.027491175972125463,-0.1270432602651463,-0.06814398270874246,-0.024290927938349825
2025-05-23,-0.02628633850443952,-0.10295742932861483,-0.02304614193764018,0.021052654251927257
2025-05-26,-0.05089122515102688,-0.10679188919319424,0.0022860315743508212,0.04372113533326866
2025-05-27,-0.09739893025463106,-0.13637547235799,0.008002151613566058,0.03935312136961964
2025-05-28,-0.055625206630022864,-0.12448982849843838,0.046033409225885634,0.04573276252999813
2025-05-29,-0.05559559303423595,-0.10093142087415878,0.06892170316561251,0.06848624959613492
2025-05-30,-0.07422367174774956,-0.09701064094310957,0.040445273266123835,0.08875393293297507
2025-06-03,-0.07219819458820664,-0.12218444420944538,0.020502790329818124,0.05965581674431097
2025-06-04,-0.017869388219703897,-0.07988132311699846,0.030897637088458,0.06230038231755378
2025-06-05,-0.07174310850480638,-0.12417223407716917,-0.052438274739672205,0.00840567102860293
2025-06-06,-0.04777993941703807,-0.13280608616999806,-0.04360210691577731,0.0017423472987960287
2025-06-09,-0.017134476757718158,-0.126571258293143,-0.05384977279086974,-0.07106302801367476
2025-06-10,-0.03583931473360189,-0.09706265192294375,0.0064552069266677805,0.03506055152874513
2025-06-11,-0.031386593789815995,-0.10442306484545905,-0.005646238437092396,-0.02933654049884982
2025-06-12,7.912849821932995e-05,-0.061836624822687716,0.002691275551246762,0.03387280370791311
2025-06-13,-0.036537644877155634,-0.07132048623509109,-0.013946566277024987,0.10002829584219089
2025-06-16,-0.042222654015478076,-0.097049377247967,-0.0009509024617581692,0.04894864926422688
2025-06-17,-0.04923833710421986,-0.11468606653898612,-0.016188464562680194,-0.016323396191488117
2025-06-18,-0.06421756985413364,-0.09584729658185827,0.012378760552736736,0.020585049736643803
2025-06-19,-0.12348238812955077,-0.11455298938188228,-0.05723369780425306,0.07940203267544918
2025-06-20,-0.16616264743639875,-0.11557226905837849,-0.07781620712989192,0.06634493735465227
2025-06-23,-0.12503116109028245,-0.054715693266472104,-0.04900478931361969,0.09312279533910281
2025-06-24,-0.11888840116920014,-0.028052095161068453,-0.06789382318321677,0.06708698533124244
2025-06-25,-0.11210375672138986,-0.023325003298916687,-0.06447134636429049,0.048059399502434604
2025-06-26,-0.09172678222851116,0.02824956890629262,0.1624883090323074,0.2161504410822174
2025-06-27,-0.112018824018606,0.020136438601929405,0.14687179643440493,0.18430119285731408
2025-06-30,-0.10839292358317579,-0.06791520884586641,0.10879811045993268,0.1525234994546648
2025-07-01,-0.12226039595677259,-0.01505465435598249,0.1351216752174632,0.2036239124104337
2025-07-02,-0.15121036835131024,-0.03949854257335333,0.12592472566845228,0.17703787621907788
2025-07-03,-0.05774694957731729,-0.013946571654480367,0.11855090426680473,0.14669528341137286
2025-07-04,-0.03494042447459431,0.025898299270779263,0.17109244373727242,0.20974624484679832
2025-07-07,-0.05492668365153551,0.0016094849480543776,0.20737819622677478,0.2154883102498311
2025-07-08,-0.0905339539833859,0.001259973745982508,0.08740920824498556,0.11722505352554372
2025-07-09,-0.11477977950625115,-0.006247391782671833,0.12765230318827453,0.16028777948020048
2025-07-10,-0.08879569491818558,0.004382502158794162,0.10616432348406138,0.09425071722706738
2025-07-11,-0.10830334500846839,-0.10848274210307912,0.08028503957373685,0.1128769513687275
2025-07-14,-0.07633037070690532,-0.09808982114175478,0.1476510379209299,0.17553692802524606
2025-07-15,-0.09696909247559056,-0.12832557881922502,0.10575241080379831,0.1482874841555071
2025-07-16,-0.09275536071236935,-0.12344593309683134,0.11814106615265596,0.157491682555673
2025-07-17,-0.09075639545283812,-0.09150470326851179,0.04244420164461027,0.10360267188811624
2025-07-18,-0.053244729774641994,-0.10108365577517335,0.12324704592222746,0.18180329054979785
2025-07-21,-0.07724843731512614,-0.12392397918142184,0.14131587676320984,0.15633544019650106
2025-07-22,-0.08223605526334837,-0.14234775986535447,0.10298538368034657,0.15698310282851793
2025-07-23,-0.02903229243976374,-0.1349056116002383,0.08411466643198243,0.1671730740323666
2025-07-24,-0.05455889549963321,-0.14227107430833802,0.05271552346173288,0.056398770720472426
2025-07-25,-0.13875004520491144,-0.14962069153457236,-0.02325626382108628,0.04258596089242786
2025-07-28,-0.14836434771929755,-0.1935165043777453,0.004492507789441104,0.09632774685304493
2025-07-29,-0.10600241716973831,-0.12790152066490187,0.047683047228545654,0.13874354564761845
2025-07-30,-0.02816530337735085,-0.03218700955898219,0.07427893009036643,0.19765959674248698
2025-07-31,-0.10989175679809113,-0.09499480946329986,0.062146788120108654,0.16172636577923252
2025-08-01,-0.1565017161081313,-0.17931667790836492,-0.03895096265788104,0.11906934342941067
2025-08-04,-0.16369917209048218,-0.1930067136596851,0.0040872206856741086,0.12687328985001095
2025-08-05,-0.10393218445521037,-0.12726275991651737,0.01152263641241248,0.11774005184397648
2025-08-06,-0.08478385273393121,-0.18679906952099704,-0.03242193885364145,0.11903498679188444
2025-08-07,-0.0408753330622907,-0.109466693146881,-0.011247135870232466,0.1028423936227468
