,lightgbm_clf_baseline,lightgbm_reg_baseline,lightgbm_ranker,double_ensemble
2025-02-27,0.431066711032256,-0.09815529171232663,0.21097126427314833,0.30833121432629107
2025-02-28,0.3443098076293729,-0.025610068985671693,0.15477744516307979,0.27043362999447756
2025-03-03,0.27832464129354323,-0.07570563709962413,0.11341664603941935,0.19306498496905167
2025-03-04,0.3458809129047012,-0.07217749997564196,0.156335083902274,0.20652407597562927
2025-03-05,0.3937610044998331,-0.09808058667343898,0.16417431202588056,0.23247977343953835
2025-03-06,0.4518828189331315,-0.12473902117118582,0.13835607369108902,0.22040384617408557
2025-03-07,0.4644820977258996,-0.1505432165303188,0.1151689587523911,0.2075294538580483
2025-03-10,0.4801292667515888,-0.18199140266572073,0.09045524445424938,0.2432156608790641
2025-03-11,0.39488919902350206,-0.16935198215105518,0.07457909753414727,0.18833874296139505
2025-03-12,0.38833447192546505,-0.1414296514537346,0.11284699194721787,0.1850439316657147
2025-03-13,0.31973891519469133,-0.11541097956546355,0.0914458102507732,0.11988902128870471
2025-03-14,0.35405886648512724,-0.09809162697936918,0.1453378173613244,0.1636599502019124
2025-03-17,0.2902472387368922,-0.11857668570717224,0.10898773556807143,0.1341556294854895
2025-03-18,0.2864419785986494,-0.14554207542883238,0.07714651201898474,0.10728354951749083
2025-03-19,0.30519219844744244,-0.18938481622694914,0.08660221763897626,0.11624313576980863
2025-03-20,0.3435096166853527,-0.21643872703222805,0.08069130699664614,0.11272756783083399
2025-03-21,0.2209947023077855,-0.24230857062208572,0.013794467789297748,0.04980872139545654
2025-03-24,0.30429518218969853,-0.2669374195465149,0.015286574882495888,0.14463594847517552
2025-03-25,0.18858451515382163,-0.2568785601601069,0.04914203558275052,0.044924367720206915
2025-03-26,0.23817147086403298,-0.3045531298943444,0.03334123878806805,0.08335109692428383
2025-03-27,0.2228655063143378,-0.26019620526601633,-0.0008362415330746079,0.1045980631035066
2025-03-28,0.21675686476783018,-0.26125607472966517,0.0033962526554472405,0.060941978950892386
2025-03-31,0.16297278155050615,-0.2445917150573782,-0.0051531367063317275,0.02306197880651023
2025-04-01,0.07832745206148707,-0.20241338264673933,-0.07351695263016023,-0.08780269893367738
2025-04-02,0.01380015253296482,-0.15104597250093113,-0.013840779487997295,-0.1084197564704174
2025-04-03,-0.045181326335100414,-0.15466612992801326,0.013307734817844185,-0.13212199707286232
2025-04-07,-0.1725976320776289,0.05519216688099575,-0.09389236098436755,-0.11758324187988135
2025-04-08,-0.14574146551281847,0.1202556409553003,-0.11979350449326832,-0.13245063597341564
2025-04-09,-0.1247194925603526,0.12221394945455294,-0.057485846661108765,-0.07313437051792583
2025-04-10,-0.059464930703656126,0.05124748256499582,-0.035369828948606775,-0.1037476277857739
2025-04-11,-0.01139499800182019,0.046710686637516693,-0.062090420038974165,-0.024425163347952385
2025-04-14,0.05349957838937576,-0.024211468408345573,-0.06690346798369726,-0.04916213975426329
2025-04-15,0.0023015970991557486,0.03609423506939779,-0.06590728896562106,-0.08581700553272863
2025-04-16,0.017852005369002475,0.1309572449852345,-0.04829877922214775,-0.04761157491682882
2025-04-17,-0.0035883953595685944,0.1051671484323128,-0.05351417416216126,-0.09301152888498315
2025-04-18,0.009752535429136273,0.04195040265938917,-0.08954954847591032,-0.08385267640081034
2025-04-21,0.1328905183813047,-0.005165507283747694,-0.0749645948104012,-0.10080555729918608
2025-04-22,0.07922193545282308,0.007248631046560163,-0.0066740419766751794,-0.08123269226946653
2025-04-23,0.05219790624073173,-0.03206797667506733,-0.06966773855754262,-0.09440311629296516
2025-04-24,0.03363980553432399,0.03914145620134166,-0.040584547870580155,-0.042544949525285786
2025-04-25,0.06052205452320278,-0.007856215773686824,0.030723884934947352,-0.05333077970581045
2025-04-28,0.017503159571337062,0.09500072299082779,0.04166520140960813,-0.05193815896539188
2025-04-29,0.09840446971382957,0.034675459810126444,0.04425477334478393,0.008004968750541025
2025-04-30,0.13971070124520177,0.004493432675395846,0.03808198026389914,0.018326945429304322
2025-05-06,0.14111164972905596,0.006130767969279138,0.0608987754655581,0.04692182383108658
2025-05-07,0.060646456951922584,-0.0031556174364265805,0.027810103434908022,-0.03900772147296619
2025-05-08,0.021192932947836775,-0.11318777268388758,-0.08065523835435781,-0.13650430221083432
2025-05-09,-0.06297180567977459,0.06223417773784133,-0.04179358486078711,-0.20524456664348686
2025-05-12,-0.02412696419977821,-0.046305483052496384,-0.08901893076705938,-0.13279887514797628
2025-05-13,-0.05855250768941058,0.0032272732477360002,-0.07022643676623512,-0.16965664427845079
2025-05-14,-0.0478249952921976,-0.02861260916477593,-0.0607963001422968,-0.1984976879459335
2025-05-15,-0.051237628941476786,0.021750937672374234,-0.06615361506404646,-0.2094889468588505
2025-05-16,-0.020987394067854895,-0.038756064881553844,-0.08213133726882589,-0.1947472405725166
2025-05-19,0.006730068592717738,0.002731643257566043,-0.07801163891916554,-0.18273919964181334
2025-05-20,-0.012139853116565187,-0.04603992273062682,-0.08577289528445065,-0.16622735872795297
2025-05-21,-0.002625908933269318,-0.05684304225528922,-0.05042232866407145,-0.12237566170778147
2025-05-22,-0.00751888745155641,-0.04934777724148111,-0.0779715785562325,-0.13346096708723035
2025-05-23,0.02363004186285023,-0.004380083357285095,-0.022681450184427892,-0.08057146473933727
2025-05-26,0.00141747892176382,0.00435830051730025,0.03547247704193451,-0.12172356780526655
2025-05-27,-0.07613052059348004,0.007926767055801557,0.011977780998772388,-0.1360260383303613
2025-05-28,0.011738023926178565,0.01425672681345665,0.050760502940898136,-0.08768676096327972
2025-05-29,-0.025586035560326174,0.049949581457884445,0.06551987963920171,-0.07687280344869377
2025-05-30,-0.08638614289918804,0.06084853779534684,0.056762414363363635,-0.06924009563119707
2025-06-03,-0.0785413592981102,0.03734237324264546,0.027556154511303384,-0.12108135715110188
2025-06-04,0.004282743292939715,0.047217554914251184,0.046674992411512066,-0.04450138420994595
2025-06-05,-0.0855205069164315,-0.010303735312418278,-0.02468478864910677,-0.09047956800414234
2025-06-06,-0.06234743165803917,-0.009989992655598079,-0.01717404463997758,-0.11555158324821246
2025-06-09,-0.020931078063052926,-0.06894312351379624,-0.04321573185623267,-0.14656547360163474
2025-06-10,-0.04662714551668535,0.06747202552805667,-0.004426435088436875,-0.11374585582183148
2025-06-11,-0.03667482685748959,-0.013389749731228792,-0.007526732517924277,-0.1344141761494847
2025-06-12,-0.0012867999951877533,0.052868548046387666,0.015893720212029755,-0.06442268158801005
2025-06-13,-0.024731681137085005,0.08505058337541822,-0.001270363970727473,-0.051051409202184414
2025-06-16,-0.043856909783248896,0.03584099528955354,0.020911132194419167,-0.06375224733002112
2025-06-17,-0.02639089406398426,0.0003718365973149194,-0.0005275989576803194,-0.09540100014646496
2025-06-18,-0.050340534605464546,0.019742536465310566,0.020168743605550387,-0.05484751791899256
2025-06-19,-0.09929069110539199,0.10569523297571223,-0.04135473445811114,-0.08467253015355224
2025-06-20,-0.12398703573152019,0.11032473618875024,-0.07608650675976522,-0.10630895569467759
2025-06-23,-0.09417906387964764,0.10187866997272431,-0.07540264837838938,-0.009898949531264734
2025-06-24,-0.08856108635155775,0.11394931232933979,-0.06912769899882444,0.03330411002478369
2025-06-25,-0.0876320800117172,0.07745760923018045,-0.06501984108091521,0.05168228175794325
2025-06-26,-0.03120755969011698,0.19148171065936004,0.09304750407307197,0.07541225824395965
2025-06-27,-0.059006008269150416,0.15793042028822593,0.0007327148999614638,0.022763417986661736
2025-06-30,-0.0824196867743942,0.1174935952941597,0.037827056049930835,-0.04654265149337936
2025-07-01,0.026966014406534546,0.1454350790459589,0.047767115579000825,0.020617035916987023
2025-07-02,-0.11724995088636506,0.10693094277574,0.05639905804840179,-0.021006884606744568
2025-07-03,-0.13575157733560386,0.1318941450368861,-0.019058320445968058,0.028991663253759722
2025-07-04,0.0289605855200615,0.2063507904139182,0.0631149486936944,0.06347170330907628
2025-07-07,0.012034194551848953,0.25170869907683596,0.017700614638446233,0.0016677207662407992
2025-07-08,-0.09913750687961197,0.1425502922199721,-0.08359391085333738,-0.008801299100797324
2025-07-09,-0.12364970033047268,0.1857970764163551,-0.03272709243025472,-0.017996687598984245
2025-07-10,-0.09871081117902894,0.12580818627467508,-0.03787719239993671,-0.007886040135407165
2025-07-11,-0.03909659326400804,0.15754833460682152,-0.05245140372914925,-0.09544694374702328
2025-07-14,-0.05240875438730955,0.20475061896935332,-0.012861550372984873,-0.03821421488260908
2025-07-15,-0.12685426824437493,0.17261411346139885,-0.08038421265050603,-0.05683624973851951
2025-07-16,-0.07479794462947802,0.1462447697319025,-0.04392345299469267,-0.12179205571531176
2025-07-17,-0.11530297677272021,0.11004370293022869,-0.07672945243359741,-0.03344283763835124
2025-07-18,-0.03720577446980445,0.1855014212085986,-0.040127576770489684,-0.05132416999174288
2025-07-21,-0.039966830230439565,0.18350461348701133,-0.021116264764021533,-0.11506678111079482
2025-07-22,-0.049598105692033566,0.15808525220083566,-0.023985642227062145,-0.0820080461151901
2025-07-23,-0.06927565883275238,0.17315187384043926,0.028678296862744805,-0.07340587674586571
2025-07-24,-0.0696863958528344,0.07105349840238799,-0.003076369026644889,-0.08856715155835812
2025-07-25,-0.11654655569337344,0.05155053043828453,-0.08128763050620855,-0.22844296319457774
2025-07-28,-0.14405829391139977,0.08573692762262336,-0.033576470503824375,-0.1847485790630092
2025-07-29,-0.14308865911475732,0.1069883343319262,0.0072602098390422585,-0.07483657634412082
2025-07-30,-0.12831414611251143,0.16915637267388386,0.06321728050441235,0.009309441585243397
2025-07-31,-0.19199365592630968,0.12303173801995967,-0.01418351775667013,-0.025906264432813558
2025-08-01,-0.19968214083457816,0.05176582930259298,-0.047388374662145925,-0.10670884170515184
2025-08-04,-0.20095786794477155,0.121644276943097,-0.07706608309358097,-0.13134410506039973
2025-08-05,-0.09367666870051065,0.08344284291534762,-0.02893477233628425,-0.107800482563019
2025-08-06,-0.029774306898867023,0.08561659433412515,0.008508265489594906,-0.1377860178328759
2025-08-07,-0.07134459293211112,0.09507153942440806,0.004543902103549621,-0.05322711717132772
2025-08-08,-0.14265890384674676,0.08422524997146145,0.0033853419687084234,-0.07990125161939958
2025-08-11,-0.1712624518362682,0.0699798577778422,0.009404401658866381,-0.057784804909622435
2025-08-12,-0.14556357123831404,0.07145869276318248,-0.056097160936434534,-0.01900565820914836
2025-08-13,-0.12920669533200668,0.03213423189467869,-0.019079102391296635,-0.08440680483954752
2025-08-14,-0.20423426485007604,0.0894706441066174,-0.10461030413578287,-0.07525499405034725
2025-08-15,-0.13499080384494622,0.1031144301554233,-0.09616185247299876,-0.06670149294202063
2025-08-18,-0.14258490684226066,0.071442543909405,-0.03873177822194244,-0.025785351527875144
2025-08-19,-0.18669910987894126,0.09396966384787452,-0.05999554809374337,-0.0297803691375372
2025-08-20,-0.09344484983763662,0.09893987299357088,-0.0869875318041059,-0.11105583658863055
2025-08-21,-0.19857224566377737,-0.06630177496623403,-0.13511529592004826,0.23128230426912563
2025-08-22,-0.21919794947564158,0.0006527021684397499,-0.13279828482540082,0.1689174739906511
2025-08-25,-0.1590071121842337,-0.03321422309248058,-0.07581633106144088,0.17234603689115946
2025-08-26,-0.1306507431675564,0.04606260995746626,-0.11390878278588967,0.21564131575432258
2025-08-27,-0.09613632527863074,-0.037560082986614916,-0.19099610822641816,0.17895169467869831
2025-08-28,-0.05069559709717632,-0.08226940831396358,-0.10157278889126577,0.13222681561335997
2025-08-29,-0.003546221720322536,0.0026346375788246414,-0.08165058511162106,-0.02391046428602614
2025-09-01,-0.11728540733024817,-0.026781403213587976,-0.03652290797560732,0.011610795178350626
2025-09-02,-0.1556016575709096,-0.07965481173208341,-0.16849136537060894,0.1666350172808753
2025-09-03,-0.31601384844489405,-0.15948526408771155,-0.19017359550834376,0.2506016300331573
2025-09-04,-0.29692160020546415,-0.11460635798658797,-0.19977924476818865,0.20584504124138717
2025-09-05,-0.17601707193859673,-0.025103525912404126,-0.05489802416445205,0.07013681812886836
2025-09-08,-0.1385267339225439,0.049354253439588075,-0.03844826118315786,-0.021759089067551366
2025-09-09,-0.1175878679089256,-0.00735439000555482,-0.06635754952339448,0.06627842291863863
2025-09-10,-0.11723356934831998,-0.06526341177286855,-0.04964812974791179,0.0160679927092633
2025-09-11,0.014684817884513913,0.02363391311761196,0.04288584460058533,-0.14729073197910578
2025-09-12,0.028833933949088664,0.07137705862122165,0.08608646753389555,-0.18110728145001195
2025-09-15,-0.03113324138159496,-0.009761793101476514,0.06991222476215372,-0.04651647065892457
2025-09-16,0.02929387048197124,0.02804450819445114,0.14021791957286805,-0.07536609855102669
2025-09-17,0.015650410368406996,0.024485234475294958,0.08422628788033848,-0.09923448133087961
2025-09-18,0.007059471540841226,-0.028108403162684863,0.03210913744151917,-0.005312244852139601
2025-09-19,-0.11231757588908964,-0.15067820614356897,-0.1172841024545312,0.12167634293728427
2025-09-22,0.0064836913424398375,-0.03759952348645267,-0.013677638950582138,0.044315976747028446
2025-09-23,-0.03003495857886701,-0.10295915328097512,-0.0820884110978052,0.11409570562560761
2025-09-24,-0.02836597808778902,-0.06112158858644308,-0.03445030548661674,0.07298290276626501
2025-09-25,0.06890290854982688,0.010158034347708431,0.08058500680607396,0.006968203678214648
2025-09-26,0.01615466876079706,0.004970980565910549,0.00913441613359248,0.014655084527707174
2025-09-29,0.1842035077865394,0.09278336114610597,0.14086225166258826,-0.1348250548094659
2025-09-30,0.22088274338581262,0.1886062603066223,0.18889956150251466,-0.15589602987596102
2025-10-09,0.19309224655636173,0.18023653132408818,0.1971629785927392,-0.18417554564723207
2025-10-10,0.04038835279544719,0.039737100327423926,0.058513967158978525,-0.07290622065796046
2025-10-13,0.03317325913285527,0.1017973350560347,0.10380447102457085,-0.1561643539903445
2025-10-14,0.050493528832073635,0.03709547127117339,0.059552396606788696,-0.05215241465679527
2025-10-15,0.07865713434693526,0.060975536329468866,0.1428325037861403,-0.08505976957308227
2025-10-16,0.021765379942792717,-0.01605691327726006,0.07076420973712638,-0.0023897212820181645
2025-10-17,-0.013227933031542006,-0.033390313484571166,0.011875596816969114,-0.02549935191474692
2025-10-20,0.003858174664588733,0.012758002120612852,-0.06555619868518095,0.012510692043476221
2025-10-21,0.10533129047940137,0.13354618405601082,0.09074043098898689,-0.14094905376505185
2025-10-22,0.07548311913728192,0.07435488723790429,0.05748279370231959,-0.10387576288483576
2025-10-23,0.10998154897270206,0.011320677243166483,0.05461074056364659,-0.07664138907327854
2025-10-24,0.3057728577399623,0.21695438662394734,0.1594823375646411,-0.21323938302313755
2025-10-27,0.30031915080808047,0.1130391219498608,0.12120511854396358,-0.1266391110915607
2025-10-28,0.2545393325057771,0.14090247514561657,0.07994111060429786,-0.2170651272372897
2025-10-29,0.29487320885198226,0.06646394694762135,0.1631398925802573,-0.2480939797757779
2025-10-30,0.19857178457263244,0.06555846383630225,0.18257760027526554,-0.30253256826931524
2025-10-31,0.1393216965372252,-0.015564126584779034,0.09985397211721614,-0.16565803207000457
2025-11-03,0.07731040511244759,-0.09552370388307062,0.07703951188709961,-0.08862784734942392
2025-11-04,0.1573553131853139,-0.12085221683873319,0.0746262780378821,-0.026062085086311606
2025-11-05,0.13174312137516372,-0.1770714384074756,0.027104063048066417,-0.06247662033953111
2025-11-06,0.17081192840494563,-0.10683660390333641,0.0848395002762811,-0.05590410557579822
2025-11-07,0.180408844000974,-0.0705238172207124,0.07857927080346443,-0.06000000222083193
2025-11-10,0.11486219261317529,-0.02814417142977637,0.06227401630563129,0.03187044310391211
2025-11-11,0.12030985564797174,-0.08553938377380099,0.11923207288294269,0.09564387968488208
2025-11-12,0.12328604314038714,-0.055603997466597964,0.02732820447408879,0.1251114351116353
2025-11-13,0.122888135336448,-0.029781079493108705,0.11343631069027349,0.0008105207983572923
2025-11-14,0.15919523951838446,0.01695203186538349,0.14389723072923052,0.07521633224032187
2025-11-17,0.1068654222719803,-0.04974732280320641,0.08656817159725314,0.021112930584067748
2025-11-18,0.16969376062826066,-0.04319367606090996,0.06193080514081928,0.021034239313125133
2025-11-19,0.13125041148486502,-0.08027570282009779,-0.07942708104395262,0.2073803445005473
2025-11-20,0.043191499772080776,-0.11204931623619274,-0.05055085836133408,0.1568332441988979
2025-11-21,-0.08135945357205641,-0.06616197119205157,-0.11160886373512503,0.16434188423619428
2025-11-24,-0.11623078028795451,-0.12376582614808544,-0.11686793012716758,0.19139884273507443
2025-11-25,-0.11138460878225968,-0.08980941390714248,-0.11704146239513227,0.21091210881912253
2025-11-26,-0.013587611962220443,-0.07477093132281978,-0.12642340175452654,0.21189180122780116
2025-11-27,-0.0007844089474445092,-0.13935697565497174,-0.1459802192240222,0.21062622749354457
2025-11-28,-0.0039577817878960414,-0.10553297954401404,-0.09645047687846363,0.14541981770466042
2025-12-01,0.022130810614038304,-0.11508092448927078,-0.09178563533650937,0.1357988564016055
2025-12-02,-0.004695976814296702,-0.08364650345341985,-0.0468429092196638,0.15161138124800783
2025-12-03,-0.033610023962530156,-0.18678027757013438,-0.1173080064144382,0.1913424567012284
2025-12-04,-0.0926251954862985,-0.17143990609254106,-0.19348000787886327,0.20303746972016729
2025-12-05,-0.11744593398969522,-0.06726831734834103,-0.17700746730026642,0.2644730555031033
2025-12-08,-0.11757888675173726,-0.05882750199701665,-0.15492865088201263,0.20527953416035352
2025-12-09,-0.1097627943674659,-0.03251716218340513,-0.1441199221064294,0.13780496256201566
2025-12-10,-0.09850642865119111,-0.036467490253341735,-0.11912432949348903,0.13873054495792264
2025-12-11,0.002750620504329836,0.02061392344364073,-0.11166075918766778,0.10871676591261364
2025-12-12,-0.07984133089837356,-0.03257844955280383,-0.12770736659676582,0.04786895412553477
2025-12-15,-0.10767303857205861,-0.04038422221088119,-0.18398835121582288,0.14951241100610327
2025-12-16,-0.1347285492373064,-0.03512100394187272,-0.1822275005179363,0.13745986155944334
2025-12-17,-0.05596274968261364,-0.007017908327787976,-0.13484498623223726,0.14286466885159058
2025-12-18,-0.11415399147750968,-0.03764430175924703,-0.17939192487810593,0.16140663135296546
2025-12-19,-0.10764536470307864,0.18895004206421537,0.039533999566582274,0.07947727966686845
2025-12-22,-0.04608539581181132,0.16007231890673715,0.03167985907946945,0.048630268882011295
2025-12-23,-0.06566985378682857,0.14239955989364156,0.06337478970916152,0.05676279804112864
2025-12-24,-0.0281031865172795,0.1642068620773908,0.04006059202594296,0.08054331763356594
2025-12-25,-0.04971332941105126,0.15111484596135777,0.0007958334012876304,0.06857858412709897
2025-12-26,-0.03382915092522946,0.17470873493218303,0.0015293896804327366,0.0573224147781375
2025-12-29,-0.03919764152398745,0.12682974930307864,0.04596595256253116,0.05240502208145509
2025-12-30,0.0314268418146477,0.12027168294156564,0.043717670039895344,0.05048785599763387
2025-12-31,-0.026081757239110617,0.11518402800384037,0.07240695260353724,0.042910687934939774
2026-01-05,0.042199995957141447,0.05800375348662846,0.06558450754095617,0.028596856037457954
2026-01-06,0.06770617780704713,0.12458130698440668,0.06471897623690898,0.06360799592309632
2026-01-07,0.10689424413971695,0.01651016358556082,-0.01743886544749817,0.06022053805157308
2026-01-08,0.11101482719165846,-0.05730572077543913,-0.05181369610189117,-0.0019267412751388668
2026-01-09,0.0599620077484702,-0.11659214418495654,-0.08958626206151475,-0.05886511580402959
2026-01-12,-0.05486906716841471,-0.0861759935824389,-0.15618884568582397,-0.07590254157494875
2026-01-13,-0.030910861836835578,-0.012972268303098335,-0.13480312361320734,-0.09512314227989561
2026-01-14,0.02748400543233198,-0.10857813602062341,-0.1457174078353381,-0.09491036025061468
2026-01-15,0.030105481427580932,-0.11714360448596782,-0.12742756480026537,-0.07591743631699842
2026-01-16,0.050155942712670876,-0.13657616313547766,-0.09681197032951949,-0.032040752057622544
2026-01-19,0.02226765120964303,-0.1087480590151021,-0.0503984745841038,-0.010715714395151225
2026-01-20,-0.03669428046921109,0.03729493458611718,-0.00959000065173022,-0.0208632890693311
2026-01-21,-0.07612923543079896,-0.011205669891589439,-0.011682424080682716,-0.07505574895098348
2026-01-22,-0.07633772143307725,-0.058065112913606186,-0.06927990778506944,-0.013625504493162842
2026-01-23,-0.13652443221685354,-0.17606469833276558,-0.14697469102977026,-0.1671467563756416
2026-01-26,-0.08143996359317812,-0.20805371170403708,-0.215323474029016,-0.21277824449015106
2026-01-27,-0.05893758714133069,-0.2347309148266875,-0.16769838800971343,-0.22037740104702572
2026-01-28,-0.06630273534367942,-0.24511958982316062,-0.10375295137296381,-0.1740475456905777
2026-01-29,-0.06617300896172701,-0.1647782273544767,-0.06667449112510446,-0.12585943548218356
2026-01-30,0.030405112051061823,-0.10349401486761155,-0.023975032572279693,-0.08710271378653778
2026-02-02,-0.05962588663611826,-0.06131977772990465,-0.020470010548947495,-0.0406000878789781
2026-02-03,0.03758918670098132,-0.12705094838469974,-0.03260186877952076,-0.07265708367334128
2026-02-04,0.014462376531280893,-0.09570530492108177,0.012390312796246722,-0.025112464168392863
2026-02-05,-0.041422427366379355,-0.055442181131756876,-0.00537021236765972,-0.040263260585504765
2026-02-06,0.03200574979900727,-0.03362140256708291,0.03326166923971406,0.008843349885627707
2026-02-09,0.11151633084342895,-0.13698697624776068,-0.044850474207036944,0.0003849936183123051
2026-02-10,0.04184922478187182,-0.07060081644303695,-0.05887593600946897,-0.014029258484120139
2026-02-11,0.15821153631890536,-0.04839333458997038,-0.006992473831070631,0.05456868922682375
2026-02-12,0.14486431067311112,-0.07815349898098478,0.007450732743220184,-0.031573661414851545
2026-02-13,0.127137865377775,-0.09133893491765527,-0.06034712234062731,-0.00451112087544201
2026-02-24,0.10460527692339883,-0.1439396632180742,-0.046400099644673114,-0.010959763982173121
2026-02-25,-0.03502918498942006,-0.10848984500681404,-0.04973564028242041,-0.029458381327059052
2026-02-26,-0.05091378645980157,-0.18115805969273296,-0.05357174926737151,-0.0013568953982222233
2026-02-27,-0.02567638249826521,-0.185416759491188,-0.028053948956121053,-0.015242945560643168
2026-03-02,0.10519276856352225,-0.16697096225493105,-0.013889860054009037,-0.026376371742558385
2026-03-03,0.09232250758666344,-0.13352972257849657,0.010655296775353035,-0.01231473237968798
2026-03-04,-0.002139783821713489,-0.11080812485024245,-0.011577854448446712,-0.0030130140236424062
2026-03-05,-0.01952056166524762,-0.16871029899788803,-0.04977153434981873,-0.001803617068252355
2026-03-06,-0.03609153100159486,-0.1451916433712606,-0.03418929184750147,0.01309979024026619
2026-03-09,0.09968619329929933,-0.10191782494620466,-0.023632531119789586,-0.025737180711507088
2026-03-10,-0.027171111269819397,-0.10614764461331573,0.03724389732327007,-0.029680311554446982
2026-03-11,-0.009693792018796579,-0.05898180578572569,-0.030921965305210738,-0.022884451517025353
2026-03-12,0.04412456298462844,0.02620763908912675,-0.0335791503695156,0.020020850475980338
2026-03-13,0.10072201190361205,0.0856690185094555,0.04083379227434676,-0.1234076453948929
2026-03-16,-0.004349281470527558,0.01774643123574961,-0.007595212955089946,-0.13746930764815993
2026-03-17,0.03146631498111795,0.09851114929675699,-0.015672036842594637,-0.07787373608028245
2026-03-18,-0.0010450254459022004,0.1044690081905435,0.015697144365087092,-0.06730477504228694
2026-03-19,-0.0655981147061612,0.22021494021376686,0.07929716265041915,0.025361183575212328
2026-03-20,-0.14998845951674453,0.23507673287135164,0.11504932226930305,0.027585016402499014
2026-03-23,0.017245653242269097,0.23109416571107122,0.12693286886060787,0.14309335881505741
2026-03-24,-0.01781273350663482,0.2626535336725918,0.16916290213076768,0.0677911486984491
2026-03-25,-0.04113129679831259,0.18291533242632216,0.1378078830991702,0.02189262507695832
2026-03-26,0.05549964933353279,0.23540963655216898,0.19779582905421686,0.07777491819395808
2026-03-27,0.06186279428854124,0.20924900798969573,0.180737205701599,0.08090366542963229
2026-03-30,-0.003246185796437867,0.15601351445510386,0.20611842101621605,0.054650634225022775
2026-03-31,-0.01243027339898961,0.2639162109335731,0.25804681923639333,0.1567730802120904
2026-04-01,0.007690994864087899,0.19895860748149585,0.1878293106001757,0.11498163428268172
2026-04-02,0.03735128384685942,0.32675800640653135,0.2834899661800847,0.17175181198992054
2026-04-03,0.036606921836091384,0.36697265647831656,0.3368667171155499,0.20969454636100088
2026-04-07,0.08328608220611267,0.36665727763971495,0.2900998376287781,0.18064350764745943
2026-04-08,0.00731750893245337,0.28338161010671237,0.22772317861940963,0.2627727069928214
2026-04-09,0.059803160664497965,0.29672006501111925,0.23212595210828726,0.08526689386260898
2026-04-10,0.02575709382852123,0.26082658858270746,0.19659942460102853,0.1300068943373455
2026-04-13,0.0986481954448737,0.17715462623917314,0.1657354482994207,0.06370935386264386
2026-04-14,-0.02899145291470285,0.15883164197375782,0.15633239847139185,0.1397159711222356
2026-04-15,0.01969945199237918,0.19697717688136493,0.15684063885595756,0.16135170988239908
2026-04-16,0.0592036672038264,0.15078292841173302,0.1416727914599708,0.10770230275083725
2026-04-17,-0.04568897462759877,0.0822088069568363,0.09550119031210508,0.12330967715154349
2026-04-20,0.03920668853867076,0.07899608570626906,0.09865106930386149,0.12247686362384463
2026-04-21,0.0914913769778412,0.1527506910920398,0.10306390885536795,0.1654387840896566
2026-04-22,0.03491792779842629,0.13301438725342013,0.10344200242480751,0.1684582751594945
2026-04-23,0.07231644565270583,0.12393962475466146,0.11780209275483745,0.19179971052268727
2026-04-24,0.07613489898126623,0.11496064868824729,0.13207234410099083,0.19570656412989293
2026-04-27,0.07754773238903225,0.12601555122376984,0.0864389096904534,0.17783727063863866
2026-04-28,0.0858826772639178,0.07351730199937581,0.09087402175443528,0.13947693012726445
2026-04-29,0.12920174279571436,0.05184620106775712,0.0788155723073233,0.18298049078682505
2026-04-30,0.16842000646234154,0.02720539249726995,0.02995789382258776,0.21724529348367796
2026-05-06,0.05441346323275116,-0.035752870989108225,0.023313663642697692,0.1650446484394442
2026-05-07,-0.04277124347245888,-0.058948255551632314,-0.003857358844708776,0.08106333841630685
2026-05-08,-0.012674642503635085,-0.1149009683847472,-0.012343929953933538,0.08078195797087748
2026-05-11,-0.048895568202743024,-0.17973440735848528,-0.06661316012925197,-0.07934969386154256
2026-05-12,-0.10161249657003983,-0.156783363433436,-0.08577518724406274,-0.06755511941429794
2026-05-13,-0.12499829995114718,-0.2186823988822393,-0.08960866606633716,-0.15082148665328343
2026-05-14,-0.17332040249166072,-0.2046380542268922,-0.07445828440556453,-0.13848388647499918
2026-05-15,-0.1337382870699032,-0.2000298021178203,-0.07848749776806399,-0.07161647341094854
2026-05-18,-0.10256995046460116,-0.10534667748330039,-0.033821390596260326,0.02863815997687273
2026-05-19,-0.05167941355176729,-0.08514099060950389,0.0242659096400044,0.06077811046576625
2026-05-20,-0.11060493120356377,-0.103111132944206,0.00596211696102576,0.11184088013097553
2026-05-21,-0.11680497230850903,-0.02462718702582726,-0.023708730006052822,0.12813966127769202
2026-05-22,-0.10025265338499148,-0.027513014718626178,-0.0638337071072106,0.10638394699646989
2026-05-25,-0.09910629516888442,-0.08984666621395497,-0.009262841769212687,0.050852954531714706
2026-05-26,-0.1689575464085133,-0.019768020452944922,-0.018953430546909535,0.05955594845473315
2026-05-27,-0.1602856497227004,0.03748787398425034,0.010835368917470377,0.08907708523529001
2026-05-28,-0.13699477117068065,-0.0674111283825275,-0.059343576518054685,-0.03794287436008213
2026-05-29,-0.10317992958247615,-0.03547129174569035,-0.08773750699430108,-0.06267664094634112
2026-06-01,-0.15984064479161117,0.07284889383348161,0.00948098692170743,0.013839900110844542
2026-06-02,-0.11120486055752404,0.09201478912319945,0.012486142956444794,0.021208193275876874
2026-06-03,-0.009415634347025054,0.013476099104242004,-0.019748537665218186,0.041669347502845906
2026-06-04,-0.07274515291268606,-0.007265449311884637,-0.009528228458746775,0.012227764075753947
2026-06-05,-0.09079624566441515,-0.022822055336051427,-0.010163059475047533,0.026683851907042727
