,classification_rankic,regression_rankic,lambdarank_rankic,reg_minus_clf,rank_minus_clf
2024-05-16,0.09082994075532064,0.12739812510260873,-0.010837464039152214,0.03656818434728809,-0.10166740479447285
2024-05-17,0.035392958374458106,0.12303604307262671,0.007803754793679145,0.0876430846981686,-0.02758920358077896
2024-05-20,0.054031949616012515,0.12497827085673943,0.015243775045316654,0.07094632124072692,-0.03878817457069586
2024-05-21,0.06380649452426196,0.09756138340073614,0.002730205722555797,0.03375488887647418,-0.06107628880170616
2024-05-22,0.04551439479179431,0.041646927201077925,-0.004295961286482847,-0.003867467590716385,-0.049810356078277156
2024-05-23,0.03923897531848307,0.03385944388194459,0.00018216932697834713,-0.005379531436538479,-0.03905680599150472
2024-05-24,0.023984782429648747,0.06214228489958723,0.0060514149236467266,0.03815750246993849,-0.01793336750600202
2024-05-27,0.029350701641202123,0.056292260968321996,0.023425524645005767,0.026941559327119873,-0.005925176996196355
2024-05-28,0.019397561374505864,0.08695593423309549,0.02858737215916987,0.06755837285858962,0.009189810784664007
2024-05-29,0.09804248271088575,0.08692011601730285,0.07209287587672455,-0.011122366693582908,-0.0259496068341612
2024-05-30,0.0812250438109413,0.024025162981024042,0.005272408507085086,-0.057199880829917255,-0.07595263530385621
2024-05-31,0.07709534989941812,0.024456360548348353,0.007112752118847678,-0.05263898935106977,-0.06998259778057044
2024-06-03,0.1373960956199585,0.045677500329962144,0.09653876811410174,-0.09171859528999635,-0.04085732750585676
2024-06-04,0.14279065911553526,0.028155033619372816,0.09267582000054064,-0.11463562549616245,-0.05011483911499462
2024-06-05,0.18375692926135562,0.04694451385411137,0.12019587252346633,-0.13681241540724426,-0.06356105673788928
2024-06-06,0.15691705629500094,0.05286263301036709,0.11656254245989539,-0.10405442328463385,-0.04035451383510555
2024-06-07,0.15465080140800083,0.035126601957084995,0.10158681896306875,-0.11952419945091583,-0.05306398244493209
2024-06-11,0.12581086264050362,0.019228873130592933,0.06510331028532033,-0.10658198950991069,-0.060707552355183284
2024-06-12,0.11770622913373663,0.05383871038295745,0.02446987400518254,-0.06386751875077917,-0.09323635512855409
2024-06-13,0.12831902591670433,0.03503262758811643,0.06877224019126073,-0.0932863983285879,-0.0595467857254436
2024-06-14,0.14594638296255613,0.0552394942878672,0.09707475707545342,-0.09070688867468893,-0.04887162588710271
2024-06-17,0.17447968079402873,0.058721456140749265,0.0771006801407683,-0.11575822465327947,-0.09737900065326043
2024-06-18,0.1788590607566132,0.049280715966700195,0.034357358569087414,-0.129578344789913,-0.14450170218752578
2024-06-19,0.2274802126951406,0.04679927878779207,0.08448414378598045,-0.18068093390734852,-0.14299606890916017
2024-06-20,0.19463865956420476,0.06606959367925802,0.11498227836110375,-0.12856906588494674,-0.079656381203101
2024-06-21,0.18112686570389677,0.07147952222504303,0.06310844209502108,-0.10964734347885374,-0.1180184236088757
2024-06-24,0.08571255491113951,0.05061407881598358,0.036656871966952664,-0.03509847609515593,-0.04905568294418684
2024-06-25,0.13768358747844164,0.07923744850649365,0.10225660032404892,-0.05844613897194799,-0.03542698715439273
2024-06-26,0.13300519519700763,0.0718832346642082,0.10372192982542,-0.06112196053279942,-0.029283265371587625
2024-06-27,0.09994685371869175,0.04508029079588084,0.09183594852535057,-0.054866562922810905,-0.008110905193341178
2024-06-28,0.09212180998714785,0.07396529423585627,0.13618447970891348,-0.018156515751291583,0.04406266972176563
2024-07-01,0.14792679590374283,0.1045581853839004,0.1592103598190092,-0.043368610519842435,0.01128356391526636
2024-07-02,0.06537932007839808,0.09788611719263682,0.15776266045365314,0.032506797114238734,0.09238334037525506
2024-07-03,-0.032991902477632506,0.05794045085599228,0.08870366175777339,0.09093235333362479,0.1216955642354059
2024-07-04,-0.018313472525416805,0.1151153315340874,0.15628416802367034,0.1334288040595042,0.17459764054908716
2024-07-05,0.10238202405592872,0.14420133917133604,0.22026129038808126,0.04181931511540732,0.11787926633215254
2024-07-08,0.10006173053851718,0.13940971733234575,0.21144989844939083,0.039347986793828574,0.11138816791087365
2024-07-09,0.17445794185683797,0.1595080306202649,0.2658017983685666,-0.014949911236573077,0.09134385651172863
2024-07-10,0.19380962197008583,0.2055060004018002,0.31322981682977585,0.011696378431714366,0.11942019485969002
2024-07-11,0.18579362275545577,0.1884347607616028,0.29445252528868393,0.0026411380061470147,0.10865890253322816
2024-07-12,0.19088701812352935,0.14144955510803323,0.2439972731978458,-0.04943746301549612,0.053110255074316465
2024-07-15,0.18817927952773567,0.1523741949831417,0.24248312326375987,-0.03580508454459397,0.054303843736024204
2024-07-16,0.19428043230727882,0.1584538827850453,0.30364888476341667,-0.03582654952223352,0.10936845245613785
2024-07-17,0.17554851487114392,0.17477942382236009,0.3043554686270372,-0.0007690910487838376,0.1288069537558933
2024-07-18,0.20343221637767114,0.16526275728288203,0.2979906816603047,-0.03816945909478911,0.09455846528263354
2024-07-19,0.20527621890836595,0.13239357828136786,0.28453135946061797,-0.07288264062699809,0.07925514055225202
2024-07-22,0.2424788459902726,0.17285790616904584,0.2685934801444199,-0.06962093982122677,0.026114634154147304
2024-07-23,0.1725925733838134,0.13705365142211837,0.224816832285076,-0.03553892196169503,0.052224258901262616
2024-07-24,0.10316969962038158,0.10146918206518964,0.1336383535111073,-0.0017005175551919466,0.030468653890725728
2024-07-25,0.11847701916774628,0.040924407756473234,0.10323212919680701,-0.07755261141127304,-0.015244889970939271
2024-07-26,0.1405502468649282,0.01514921911421212,0.10295334479397297,-0.12540102775071607,-0.03759690207095523
2024-07-29,0.08888778365075502,0.01705096306130083,0.08279665407819586,-0.07183682058945419,-0.0060911295725591535
2024-07-30,0.12518110602395086,-0.03218998185623221,0.08505522337222678,-0.15737108788018306,-0.04012588265172408
2024-07-31,0.20405619210784254,0.0005772346964555863,0.18661769312606227,-0.20347895741138694,-0.017438498981780265
2024-08-01,0.1559094502478179,0.004517931001381637,0.11769094847408029,-0.15139151924643626,-0.03821850177373762
2024-08-02,-0.006938504552330917,0.014835250846296699,-0.02767771196298844,0.021773755398627616,-0.020739207410657524
2024-08-05,0.07106781762137429,0.016878183124698423,0.02908898109780953,-0.05418963449667587,-0.04197883652356476
