model_id,fold,feature,importance,importance_pct
lightgbm_clf_baseline,17,MIN_RATIO_250,77.38719940185547,2.804354985067142
lightgbm_clf_baseline,18,LOG_CIRC_MV,3120.8622341156006,20.238028749835816
lightgbm_clf_baseline,18,MOM_ACC_20_60,1056.0416059494019,6.84817168428561
lightgbm_clf_baseline,18,ROC_STD_250,683.3827533721924,4.431570115047923
lightgbm_clf_baseline,18,ROC120,665.8102235794067,4.317616554629219
lightgbm_clf_baseline,18,VSTD_60,641.4972991943359,4.159953182847259
lightgbm_clf_baseline,18,STD120,608.8356990814209,3.948150689653216
lightgbm_clf_baseline,18,MA_RATIO_250,526.5363035202026,3.4144592260394617
lightgbm_clf_baseline,18,LIMIT_UP_SPACE,503.1642093658447,3.2628969083347186
lightgbm_clf_baseline,18,MIN_RATIO_250,483.7297420501709,3.1368691381970812
lightgbm_clf_baseline,18,MA_RATIO_120,412.1056022644043,2.6724040989136744
lightgbm_clf_baseline,19,LOG_CIRC_MV,1332.544189453125,23.418857584608592
lightgbm_clf_baseline,19,VSTD_60,554.7358016967773,9.749229211191947
lightgbm_clf_baseline,19,STD250,363.46220207214355,6.3876827613566975
lightgbm_clf_baseline,19,MIN_RATIO_60,303.3231010437012,5.330765434787976
lightgbm_clf_baseline,19,ROC_STD_250,299.4520015716553,5.262732623606756
lightgbm_clf_baseline,19,MIN_RATIO_250,255.38629722595215,4.488297927477836
lightgbm_clf_baseline,19,STD60,225.70050048828125,3.966583562140004
lightgbm_clf_baseline,19,AMIHUD_20_LN,221.5511989593506,3.893661476440538
lightgbm_clf_baseline,19,LIMIT_UP_SPACE,218.44840240478516,3.839131239319319
lightgbm_clf_baseline,19,STD20,206.9668025970459,3.6373473488719292
lightgbm_clf_baseline,20,LOG_CIRC_MV,833.6838002204895,10.292321533353904
lightgbm_clf_baseline,20,VSTD_60,779.9975996017456,9.62953350925398
lightgbm_clf_baseline,20,MOM_ACC_20_60,655.6108961105347,8.09390579708432
lightgbm_clf_baseline,20,ROC_STD_250,639.416805267334,7.893980129997491
lightgbm_clf_baseline,20,MIN_RATIO_250,569.1836013793945,7.026909525361663
lightgbm_clf_baseline,20,STD250,483.703405380249,5.9716057498479325
lightgbm_clf_baseline,20,STD120,355.8179533481598,4.392783909475772
lightgbm_clf_baseline,20,STD30,304.5852909088135,3.7602862710472973
lightgbm_clf_baseline,20,STD20,263.82349586486816,3.2570577079421965
lightgbm_clf_baseline,20,MIN_RATIO_60,254.85529708862305,3.146339968967619
lightgbm_reg_baseline,1,MA_RATIO_250,66.060302734375,25.031119060640457
lightgbm_reg_baseline,1,AMIHUD_20,46.78972053527832,17.72924157253676
lightgbm_reg_baseline,1,MAX_RATIO_250,37.38114881515503,14.164209788411544
lightgbm_reg_baseline,1,TURNOVER_STD_20,27.652799606323242,10.478010100697388
lightgbm_reg_baseline,1,VSTD_60,12.133890151977539,4.5976908444416935
lightgbm_reg_baseline,1,MIN_RATIO_60,10.637800216674805,4.030802656741914
lightgbm_reg_baseline,1,MIN_RATIO_120,10.415149927139282,3.9464375285853075
lightgbm_reg_baseline,1,MIN_RATIO_250,9.60315990447998,3.638763810907038
lightgbm_reg_baseline,1,VSTD_20,8.883440017700195,3.366052463386661
lightgbm_reg_baseline,1,ROC_STD_250,8.12440013885498,3.078442252825787
lightgbm_reg_baseline,2,AMIHUD_20,858.5564539432526,10.422085393739048
lightgbm_reg_baseline,2,LOG_CIRC_MV,835.4419279098511,10.141496315351155
lightgbm_reg_baseline,2,STD250,579.3212471008301,7.032426906770796
lightgbm_reg_baseline,2,ROC250,525.0895607471466,6.374104132969925
lightgbm_reg_baseline,2,MIN_RATIO_60,409.3801095485687,4.969497859596121
lightgbm_reg_baseline,2,VSTD_60,384.57048892974854,4.668331892596467
lightgbm_reg_baseline,2,MOM_ACC_60_120,374.66907024383545,4.54813778003719
lightgbm_reg_baseline,2,MAX_RATIO_250,328.71776008605957,3.9903311544868765
lightgbm_reg_baseline,2,CORR_PV_20,298.9309709072113,3.6287469406574417
