rank_ic,date
0.16894455624123034,2025-03-21
0.04410293869805539,2025-03-24
0.015176180650968119,2025-03-25
0.06456438436306976,2025-03-26
0.035566930245600675,2025-03-27
0.0734938764841849,2025-03-28
0.0052719792730813436,2025-03-31
-0.09025715438847172,2025-04-01
-0.06489057876445398,2025-04-02
0.010187547322035497,2025-04-03
0.02375217682234695,2025-04-07
0.0009369317469354928,2025-04-08
0.03660680252506661,2025-04-09
0.07719590833717906,2025-04-10
0.0669447554273769,2025-04-11
0.08290572246587254,2025-04-14
0.07576874374236511,2025-04-15
0.000506735393297722,2025-04-16
-0.01299460725222544,2025-04-17
-0.013273217119262867,2025-04-18
-0.01236965928686113,2025-04-21
-0.012934006831928581,2025-04-22
-0.022484492243524244,2025-04-23
-0.040794756434002384,2025-04-24
-0.026365749439295955,2025-04-25
-0.06633986532431294,2025-04-28
-0.007578638207705016,2025-04-29
0.06706156276514733,2025-04-30
0.03961399637043338,2025-05-06
-0.019944142430716745,2025-05-07
-0.054304915798969906,2025-05-08
-0.06655542517182163,2025-05-09
0.018091142679227155,2025-05-12
-0.08138708001015568,2025-05-13
-0.065665375179091,2025-05-14
-0.0315958749687403,2025-05-15
-0.045335399499374984,2025-05-16
-0.06715198352798096,2025-05-19
-0.015168631048402971,2025-05-20
-0.05628366179572841,2025-05-21
-0.09450335986603811,2025-05-22
0.09054780914138415,2025-05-26
0.12039479455427105,2025-05-27
0.10646335819563088,2025-05-28
0.09424891698686695,2025-05-29
0.13187709614338142,2025-05-30
0.13910636029573692,2025-06-03
0.13405387779849634,2025-06-04
0.05267999556055265,2025-06-05
0.002613386559830066,2025-06-06
-0.020982009347862086,2025-06-09
-0.004929372525343828,2025-06-10
-0.0017472802505143614,2025-06-11
0.011356096882241287,2025-06-12
0.04173705622754259,2025-06-13
-0.006012303107229457,2025-06-16
0.019420180167505227,2025-06-17
0.04628372939505306,2025-06-18
0.0863274363000897,2025-06-19
0.10081214698673882,2025-06-20
0.07410094665768968,2025-06-23
0.01225452553691781,2025-06-24
-0.01034323243991645,2025-06-25
-0.00894953617464372,2025-06-26
-0.000999775974195801,2025-06-27
-0.008265140077558806,2025-06-30
-0.06339912512755118,2025-07-01
-0.053960427046026715,2025-07-02
-0.1247980355371372,2025-07-03
0.00857868440884906,2025-07-04
0.03189588468807861,2025-07-07
-0.04865875226760462,2025-07-08
-0.03954888471122026,2025-07-09
0.0005985822863714483,2025-07-10
-0.058983801987599734,2025-07-11
-0.01683589393851946,2025-07-14
-0.08236747059681114,2025-07-15
-0.07607902069027575,2025-07-16
-0.010486136878574099,2025-07-17
-0.04334681151164053,2025-07-23
-0.11962945044109803,2025-07-24
-0.18560746148688337,2025-07-25
-0.1425524316451591,2025-07-28
-0.0971397247046521,2025-07-29
-0.060758377761898255,2025-07-30
-0.06614219868004065,2025-07-31
-0.11645083900690596,2025-08-01
-0.12726830849729376,2025-08-04
-0.056886903503855814,2025-08-05
-0.030967953501367534,2025-08-06
0.0043242218442910525,2025-08-07
-0.04891430343446888,2025-08-08
-0.009854123344663027,2025-08-11
-0.0793481143718179,2025-08-12
-0.037465611287268885,2025-08-13
-0.059898811519287665,2025-08-14
-0.0646103140174298,2025-08-15
-0.0670246031636046,2025-08-18
-0.08584010794056958,2025-08-19
-0.02773406934880863,2025-08-20
-0.14714163388465132,2025-08-21
-0.08131421737403968,2025-08-25
-0.03283304761776744,2025-08-26
-0.12668007729229255,2025-08-27
-0.09238604820960108,2025-08-29
-0.1063566096705285,2025-09-01
-0.17390069549235135,2025-09-02
-0.09739559332763618,2025-09-03
-0.06407981692809717,2025-09-04
-0.08646074813964878,2025-09-05
-0.008427479326350512,2025-09-08
0.02316138931245096,2025-09-09
0.08630308047482103,2025-09-10
0.05423346574674634,2025-09-11
0.03873548265007855,2025-09-12
-0.048594076662875525,2025-09-15
-0.06372598836412179,2025-09-16
0.04512504484276118,2025-09-17
0.009359676496013197,2025-09-18
-0.012394588060975504,2025-09-19
0.04950015966786382,2025-09-22
-0.06404170892052287,2025-09-23
0.036294272293114514,2025-09-24
0.06987779273658644,2025-09-25
0.07021062831102465,2025-09-26
0.12665572371417302,2025-09-29
0.14223691496381943,2025-09-30
0.10295797959643449,2025-10-09
0.07201757731776286,2025-10-10
0.1420802430909613,2025-10-13
0.1823625214490977,2025-10-14
0.10014609760817958,2025-10-15
0.08315985493261281,2025-10-16
0.13087062890713133,2025-10-17
0.1343560173339368,2025-10-20
0.09406430844197186,2025-10-21
0.005928388659820413,2025-10-22
0.08673794237843903,2025-10-23
0.15085359554248134,2025-10-24
0.10678104575348513,2025-10-27
0.1982414673812477,2025-10-28
0.20659786789330278,2025-10-29
0.2042135602510587,2025-10-30
0.12500739552570325,2025-10-31
0.05715542233528708,2025-11-03
-0.04061056383414812,2025-11-04
0.06551940812726165,2025-11-05
0.06841404387204862,2025-11-06
0.01691671732514381,2025-11-07
-0.0053024545297421025,2025-11-10
-0.10634507892975248,2025-11-11
-0.08384668043690946,2025-11-12
-0.03925905231068261,2025-11-13
0.03109153198844726,2025-11-14
-0.011532005645195928,2025-11-17
-0.004710997271698545,2025-11-18
-0.03981862857655318,2025-11-19
-0.043368899496308226,2025-11-20
-0.04253660172614477,2025-11-21
-0.10918869084773726,2025-11-24
-0.11640508698819231,2025-11-25
-0.07180506453964826,2025-11-26
-0.10326635859515444,2025-11-28
-0.10108822948114632,2025-12-01
-0.1095006312369046,2025-12-02
-0.09789388315166485,2025-12-03
-0.03880159692468381,2025-12-04
-0.05402918995518109,2025-12-05
-0.1077662437948535,2025-12-08
-0.0038141945603229793,2025-12-09
-0.12393794156507253,2025-12-10
0.014492656825297583,2025-12-11
-0.020998184971945395,2025-12-12
-0.053317789381994954,2025-12-15
-0.15353676274115688,2025-12-16
-0.17769357626663568,2025-12-17
-0.17473712650096984,2025-12-18
-0.11697439206614631,2025-12-19
-0.08551155606215163,2025-12-22
-0.11818074657823885,2025-12-23
-0.14126832240376108,2025-12-24
-0.09714498136702891,2025-12-25
-0.12381945782837282,2025-12-26
-0.08887075142615514,2025-12-30
-0.14748983861060586,2025-12-31
-0.20781197250349956,2026-01-05
-0.13053385540194273,2026-01-06
-0.1678894144854669,2026-01-07
-0.10425075701711013,2026-01-08
-0.06802140805468947,2026-01-09
-0.10796164380192161,2026-01-12
-0.1386996084110643,2026-01-13
-0.004089785734239071,2026-01-14
0.0003587499947281502,2026-01-15
-0.05582989120008596,2026-01-16
-0.09148128931448991,2026-01-19
-0.05802578674722725,2026-01-20
-0.06678336315751153,2026-01-21
-0.0783152401962355,2026-01-22
-0.1911604744956279,2026-01-23
